state	year	spending
Utah	1995	0
Utah	1996	0
Utah	1997	0
Utah	1998	0
Utah	1999	0
Utah	2000	0
Utah	2001	0
Utah	2002	411404
Utah	2003	8190866
Utah	2004	6680172
Utah	2005	6329639
Utah	2006	5832066
Utah	2007	5840603
Utah	2008	6031765
Utah	2009	5490359
Utah	2010	5566553
Utah	2011	5370468
Utah	2012	5271210
Utah	2013	4913675
Utah	2014	29023
Utah	2015	-372
Utah	2016	13709
Utah	2017	144
Utah	2018	0
Utah	2019	0
Utah	2020	0
Utah	2021	0
