state	year	spending
Alaska	1995	0
Alaska	1996	0
Alaska	1997	0
Alaska	1998	0
Alaska	1999	0
Alaska	2000	0
Alaska	2001	0
Alaska	2002	6955
Alaska	2003	143389
Alaska	2004	114242
Alaska	2005	108335
Alaska	2006	91829
Alaska	2007	84693
Alaska	2008	89131
Alaska	2009	86711
Alaska	2010	58701
Alaska	2011	122406
Alaska	2012	101479
Alaska	2013	99104
Alaska	2014	-461
Alaska	2015	0
Alaska	2016	-1542
Alaska	2017	0
Alaska	2018	0
Alaska	2019	0
Alaska	2020	0
Alaska	2021	0
