state	year	spending
Nevada	1995	0
Nevada	1996	0
Nevada	1997	0
Nevada	1998	0
Nevada	1999	0
Nevada	2000	0
Nevada	2001	0
Nevada	2002	48533
Nevada	2003	1134051
Nevada	2004	732881
Nevada	2005	638932
Nevada	2006	685624
Nevada	2007	493622
Nevada	2008	829537
Nevada	2009	628556
Nevada	2010	557404
Nevada	2011	583756
Nevada	2012	549072
Nevada	2013	522048
Nevada	2014	13970
Nevada	2015	0
Nevada	2016	0
Nevada	2017	0
Nevada	2018	0
Nevada	2019	0
Nevada	2020	0
Nevada	2021	0
