state	year	spending
Utah	1995	2108606
Utah	1996	0
Utah	1997	0
Utah	1998	0
Utah	1999	70912
Utah	2000	281786
Utah	2001	4824906
Utah	2002	13934346
Utah	2003	3265202
Utah	2004	443128
Utah	2005	11225329
Utah	2006	132789
Utah	2007	108772
Utah	2008	4449371
Utah	2009	373036
Utah	2010	1570595
Utah	2011	2437871
Utah	2012	363508
Utah	2013	48096
Utah	2014	49203909
Utah	2015	20288139
Utah	2016	5705967
Utah	2017	1870024
Utah	2018	16757223
Utah	2019	9158222
Utah	2020	5059315
