state	year	spending
Idaho	1995	2329455
Idaho	1996	1770
Idaho	1997	27284
Idaho	1998	4201
Idaho	1999	120609
Idaho	2000	97884
Idaho	2001	832630
Idaho	2002	15024594
Idaho	2003	1251679
Idaho	2004	23578
Idaho	2005	2027974
Idaho	2006	67170
Idaho	2007	3167
Idaho	2008	15158952
Idaho	2009	272277
Idaho	2010	1204352
Idaho	2011	696910
Idaho	2012	466706
Idaho	2013	-2
Idaho	2014	10589619
Idaho	2015	17870102
Idaho	2016	15389997
Idaho	2017	3121171
Idaho	2018	4628671
Idaho	2019	16883678
Idaho	2020	7240791
