state	year	spending
Wyoming	2008	1709436624
Wyoming	2009	2714569896
Wyoming	2010	2653000571
Wyoming	2011	3026327875
Wyoming	2012	3066278249
Wyoming	2013	3065042841
Wyoming	2014	3128887020
Wyoming	2015	3214550550
Wyoming	2016	3421726408
Wyoming	2017	3985235928
Wyoming	2018	4415309836
Wyoming	2019	4585713031
Wyoming	2020	7753814204
Wyoming	2021	8336125765
Wyoming	2022	6106269125
Wyoming	2023	1518350918
