state	year	spending
Alabama	2008	23320411271
Alabama	2009	36655099194
Alabama	2010	34517940976
Alabama	2011	46144014039
Alabama	2012	44392042819
Alabama	2013	43780497390
Alabama	2014	35802773882
Alabama	2015	59721500228
Alabama	2016	64407286926
Alabama	2017	67360053440
Alabama	2018	57514170979
Alabama	2019	52709314798
Alabama	2020	63401534042
Alabama	2021	70136642719
Alabama	2022	60591556520
Alabama	2023	14358142335
