state	year	spending
Washington	2008	25165092872
Washington	2009	41515317435
Washington	2010	38138050130
Washington	2011	50082641362
Washington	2012	52072720784
Washington	2013	50766566254
Washington	2014	45292244362
Washington	2015	50505442647
Washington	2016	54613107184
Washington	2017	57544139683
Washington	2018	61087358479
Washington	2019	66411636879
Washington	2020	87027563541
Washington	2021	99217522167
Washington	2022	79028556494
Washington	2023	31006695125
