state	year	spending
Nevada	2008	8004751212
Nevada	2009	12855579743
Nevada	2010	11206388946
Nevada	2011	13703240627
Nevada	2012	15250901935
Nevada	2013	15493688301
Nevada	2014	12828026745
Nevada	2015	16186849553
Nevada	2016	16330808333
Nevada	2017	19099935943
Nevada	2018	20274905815
Nevada	2019	21282462174
Nevada	2020	30396597221
Nevada	2021	35475693868
Nevada	2022	27636260417
Nevada	2023	7941199678
