state	year	spending
New Mexico	2008	11884652228
New Mexico	2009	19451481038
New Mexico	2010	18607811181
New Mexico	2011	19987301201
New Mexico	2012	21188167862
New Mexico	2013	19722256909
New Mexico	2014	19139104238
New Mexico	2015	21110799709
New Mexico	2016	21623435523
New Mexico	2017	24384691490
New Mexico	2018	26043209383
New Mexico	2019	27949756880
New Mexico	2020	35814966145
New Mexico	2021	41255954510
New Mexico	2022	37210779830
New Mexico	2023	10251451583
