state	year	spending
Illinois	2008	41280551054
Illinois	2009	63306744878
Illinois	2010	62860243933
Illinois	2011	66312523485
Illinois	2012	67232606228
Illinois	2013	66193913450
Illinois	2014	64144182482
Illinois	2015	69721433801
Illinois	2016	79046307085
Illinois	2017	83881777207
Illinois	2018	88490602037
Illinois	2019	89206644306
Illinois	2020	133900970413
Illinois	2021	156400926777
Illinois	2022	117368767007
Illinois	2023	102680738821
