state	year	spending
Texas	2008	107691937699
Texas	2009	180354663738
Texas	2010	158460110883
Texas	2011	286521714088
Texas	2012	288975663242
Texas	2013	298597864432
Texas	2014	129968446437
Texas	2015	151708708844
Texas	2016	158379585945
Texas	2017	193274935908
Texas	2018	206435894509
Texas	2019	207079276478
Texas	2020	321087871012
Texas	2021	349700521572
Texas	2022	275970141422
Texas	2023	65207298527
