state	year	spending
Oregon	2008	11816475897
Oregon	2009	21114059246
Oregon	2010	20352369287
Oregon	2011	26219413245
Oregon	2012	25801125380
Oregon	2013	24782666352
Oregon	2014	23085140496
Oregon	2015	30013263577
Oregon	2016	29959330707
Oregon	2017	34237411041
Oregon	2018	35186645899
Oregon	2019	37178106028
Oregon	2020	52416088003
Oregon	2021	58776210815
Oregon	2022	49210009084
Oregon	2023	14085147566
