state	year	spending
Colorado	2008	17063546821
Colorado	2009	26620601931
Colorado	2010	27853235574
Colorado	2011	30503074307
Colorado	2012	32701738592
Colorado	2013	31522068244
Colorado	2014	31709319764
Colorado	2015	33596747033
Colorado	2016	36257874026
Colorado	2017	40963883409
Colorado	2018	42017044509
Colorado	2019	45024023280
Colorado	2020	64363967685
Colorado	2021	69855070762
Colorado	2022	59013974428
Colorado	2023	14653354531
