state	year	spending
Missouri	2008	29456754343
Missouri	2009	40537299370
Missouri	2010	41031567830
Missouri	2011	41714374039
Missouri	2012	46889202789
Missouri	2013	41959134051
Missouri	2014	40379444495
Missouri	2015	44243021419
Missouri	2016	50271755497
Missouri	2017	52550782649
Missouri	2018	61519139919
Missouri	2019	63137018506
Missouri	2020	81630365552
Missouri	2021	85638806512
Missouri	2022	76269319094
Missouri	2023	20472974870
