state	year	spending
Texas	1995	0
Texas	1996	0
Texas	1997	0
Texas	1998	0
Texas	1999	0
Texas	2000	0
Texas	2001	0
Texas	2002	0
Texas	2003	0
Texas	2004	0
Texas	2005	0
Texas	2006	0
Texas	2007	0
Texas	2008	0
Texas	2009	33884829
Texas	2010	65365170
Texas	2011	89440889
Texas	2012	8771223
Texas	2013	-2580232
Texas	2014	648897006
Texas	2015	406954388
Texas	2016	77692289
Texas	2017	14649459
Texas	2018	66261826
Texas	2019	37826215
Texas	2020	67880281
Texas	2021	87214350
