state	year	spending
Oregon	1995	0
Oregon	1996	0
Oregon	1997	0
Oregon	1998	0
Oregon	1999	0
Oregon	2000	0
Oregon	2001	0
Oregon	2002	0
Oregon	2003	0
Oregon	2004	0
Oregon	2005	0
Oregon	2006	0
Oregon	2007	0
Oregon	2008	0
Oregon	2009	121331
Oregon	2010	882134
Oregon	2011	1114134
Oregon	2012	0
Oregon	2013	0
Oregon	2014	32533700
Oregon	2015	46803922
Oregon	2016	26638829
Oregon	2017	4617799
Oregon	2018	6903698
Oregon	2019	14777526
Oregon	2020	6454589
Oregon	2021	37750896
