state	year	spending
Idaho	1995	0
Idaho	1996	0
Idaho	1997	0
Idaho	1998	0
Idaho	1999	0
Idaho	2000	0
Idaho	2001	0
Idaho	2002	0
Idaho	2003	0
Idaho	2004	0
Idaho	2005	0
Idaho	2006	0
Idaho	2007	0
Idaho	2008	0
Idaho	2009	0
Idaho	2010	0
Idaho	2011	0
Idaho	2012	0
Idaho	2013	0
Idaho	2014	8978607
Idaho	2015	16763759
Idaho	2016	13712421
Idaho	2017	1686343
Idaho	2018	150976
Idaho	2019	681358
Idaho	2020	338447
Idaho	2021	9639627
